params_index, n_variables, n_total_environments, sparsity, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, Total edges, True orientation rate, False orientation rate
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 6, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 6, 1, 2, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 6, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 6, 1, 2, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 6, 1, 2, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 6, 1, 2, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 6, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 7, 10, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 7, 10, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 7, 2, 10, 7, 0.8571428571428571, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 7, 1, 10, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 7, 1, 10, 7, 0.7142857142857143, 0.2857142857142857
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 7, 10, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 7, 1, 10, 7, 0.7142857142857143, 0.2857142857142857
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 7, 8, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 7, 2, 10, 7, 0.5714285714285714, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 7, 8, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 7, 1, 10, 7, 0.42857142857142855, 0.5714285714285714
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 7, 8, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 7, 1, 10, 7, 0.8571428571428571, 0.14285714285714285
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 7, 1, 10, 7, 0.5714285714285714, 0.42857142857142855
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 7, 1, 10, 7, 0.7142857142857143, 0.2857142857142857
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 7, 10, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 7, 1, 10, 7, 0.42857142857142855, 0.5714285714285714
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 7, 8, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 7, 1, 10, 7, 0.42857142857142855, 0.5714285714285714
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 7, 8, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 7, 1, 10, 7, 0.42857142857142855, 0.5714285714285714
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 7, 8, 10, 7, 0.2857142857142857, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 7, 1, 10, 7, 0.42857142857142855, 0.5714285714285714
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 7, 1, 10, 7, 0.5714285714285714, 0.42857142857142855
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 8, 3, 3, 7, 0.7142857142857143, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 8, 3, 3, 7, 0.7142857142857143, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 8, 1, 3, 7, 0.7142857142857143, 0.2857142857142857
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 8, 3, 3, 7, 0.7142857142857143, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 8, 1, 3, 7, 0.7142857142857143, 0.2857142857142857
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 8, 3, 3, 7, 0.7142857142857143, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 8, 3, 3, 7, 0.7142857142857143, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 8, 2, 3, 7, 0.8571428571428571, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 8, 1, 3, 7, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 9, 2, 3, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 9, 3, 3, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 9, 1, 3, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 9, 2, 3, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 9, 1, 3, 4, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 10, 6, 8, 4, 0.25, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 10, 6, 8, 4, 0.25, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 10, 3, 8, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 10, 3, 8, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 10, 2, 8, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 10, 2, 8, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 10, 2, 8, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 10, 2, 8, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 10, 6, 8, 4, 0.25, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 10, 2, 8, 4, 0.75, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 10, 1, 8, 4, 0.75, 0.25
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 10, 8, 8, 4, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 10, 1, 8, 4, 0.5, 0.5
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 10, 6, 8, 4, 0.25, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 10, 1, 8, 4, 0.5, 0.5
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 10, 4, 8, 4, 0.5, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 11, 4, 4, 3, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 11, 4, 4, 3, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 11, 2, 4, 3, 0.6666666666666666, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 11, 2, 4, 3, 0.6666666666666666, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 11, 3, 4, 3, 0.3333333333333333, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 11, 1, 4, 3, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 11, 3, 4, 3, 0.3333333333333333, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 11, 1, 4, 3, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 11, 3, 4, 3, 0.3333333333333333, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 11, 1, 4, 3, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 11, 1, 4, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 11, 4, 4, 3, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 11, 1, 4, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 11, 2, 4, 3, 0.3333333333333333, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 11, 1, 4, 3, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 11, 1, 4, 3, 0.3333333333333333, 0.6666666666666666
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 11, 2, 4, 3, 0.3333333333333333, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 11, 1, 4, 3, 0.3333333333333333, 0.6666666666666666
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 11, 1, 4, 3, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 11, 1, 4, 3, 0.3333333333333333, 0.6666666666666666
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 11, 1, 4, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 11, 4, 4, 3, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 11, 1, 4, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 11, 4, 4, 3, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 11, 1, 4, 3, 0.6666666666666666, 0.3333333333333333
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 11, 1, 4, 3, 0.3333333333333333, 0.6666666666666666
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 11, 1, 4, 3, 0.3333333333333333, 0.6666666666666666
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 11, 2, 4, 3, 0.3333333333333333, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 11, 3, 4, 3, 0.3333333333333333, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 11, 1, 4, 3, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 12, 10, 10, 5, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 12, 10, 10, 5, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 12, 3, 10, 5, 0.6, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 12, 10, 10, 5, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 12, 1, 10, 5, 0.4, 0.6
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 12, 4, 10, 5, 0.0, 0.4
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 12, 3, 10, 5, 0.2, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 12, 4, 10, 5, 0.0, 0.4
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 12, 5, 10, 5, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 12, 1, 10, 5, 0.4, 0.6
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 12, 1, 10, 5, 0.4, 0.6
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 12, 10, 10, 5, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 12, 10, 10, 5, 0.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 12, 7, 10, 5, 0.2, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 12, 7, 10, 5, 0.2, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 12, 1, 10, 5, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 12, 5, 10, 5, 0.2, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 1, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 2, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 3, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 4, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, PC (pool all), False, 5, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 13, 1, 2, 8, 1.0, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 13, 1, 2, 8, 0.875, 0.125
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 13, 1, 2, 8, 0.875, 0.125
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 13, 1, 2, 8, 0.875, 0.125
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 13, 1, 2, 8, 0.875, 0.125
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 13, 1, 2, 8, 0.875, 0.125
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 13, 1, 2, 8, 0.875, 0.125
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 13, 2, 2, 8, 0.875, 0.0
0, 6, 5, 1, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 13, 1, 2, 8, 0.875, 0.125
