params_index, test, test_kwargs, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, intervention_targets, n_samples, rep, dag, X1, X2
0, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,0], 50, 0, XY, 0.0, 0.146
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, YX, 0.396, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, XY, 0.001, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, YX, 0.062, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, XY, 0.549, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, YX, 0.097, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, XY, 0.272, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, YX, 0.381, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, XY, 0.006, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, YX, 1.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, XY, 0.006, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, YX, 0.312, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, YX, 0.542, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, XY, 0.004, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, YX, 0.175, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, XY, 0.004, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, YX, 0.259, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, XY, 0.016, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, YX, 0.302, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, XY, 0.024, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, YX, 0.256, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, XY, 0.002, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, YX, 0.083, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, XY, 0.01, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, YX, 0.814, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, XY, 0.054, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, YX, 0.491, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, YX, 0.045, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, YX, 0.144, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, YX, 1.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, YX, 0.096, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 3, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 3, YX, 0.358, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 4, XY, 0.006, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 4, YX, 0.03, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, YX, 1.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, YX, 0.529, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, YX, 0.687, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, XY, 0.006, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, YX, 0.411, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, XY, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, YX, 0.088, 0.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 0, XY, 0.272, 0.555
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 0, YX, 1.0, 0.068
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 1, XY, 0.967, 0.526
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 1, YX, 1.0, 0.869
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 2, XY, 0.717, 0.484
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 2, YX, 0.367, 0.272
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 3, XY, 0.022, 0.134
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 3, YX, 0.024, 0.179
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 4, XY, 0.869, 0.159
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 4, YX, 1.0, 0.717
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 5, XY, 0.022, 0.175
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 5, YX, 0.396, 0.179
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 6, XY, 0.179, 0.765
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 6, YX, 0.062, 0.717
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 7, XY, 0.272, 0.452
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 7, YX, 0.097, 0.112
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 8, XY, 0.396, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 8, YX, 0.381, 0.869
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 9, XY, 0.967, 0.129
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 9, YX, 1.0, 0.068
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 0, XY, 0.815, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 0, YX, 0.312, 0.111
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 1, XY, 0.815, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 1, YX, 0.542, 0.815
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 2, XY, 0.155, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 2, YX, 0.175, 0.815
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 3, XY, 0.702, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 3, YX, 0.259, 0.368
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 4, XY, 0.155, 0.025
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 4, YX, 0.302, 0.078
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 5, XY, 0.47, 0.756
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 5, YX, 0.256, 0.908
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 6, XY, 0.583, 0.555
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 6, YX, 0.083, 0.908
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 7, XY, 0.583, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 7, YX, 0.814, 0.47
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 8, XY, 0.815, 0.688
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 8, YX, 0.491, 0.815
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 9, XY, 0.155, 0.174
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 9, YX, 0.045, 0.908
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 0, XY, 0.394, 0.578
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 0, YX, 0.144, 0.866
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 1, XY, 0.997, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 1, YX, 1.0, 0.793
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 2, XY, 0.112, 0.281
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 2, YX, 0.096, 0.394
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 3, XY, 0.866, 0.128
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 3, YX, 0.358, 0.713
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 4, XY, 0.03, 0.512
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 4, YX, 0.03, 0.628
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 5, XY, 0.713, 1.0
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 5, YX, 1.0, 0.866
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 6, XY, 0.924, 0.646
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 6, YX, 0.529, 0.713
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 7, XY, 0.545, 0.456
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 7, YX, 0.687, 0.466
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 8, XY, 0.328, 0.413
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 8, YX, 0.411, 0.052
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 9, XY, 0.052, 0.36
2, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 9, YX, 0.088, 0.221
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 0, XY, 0.396, 0.555
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 0, YX, 1.0, 0.869
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 1, XY, 0.998, 0.526
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 1, YX, 1.0, 0.967
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 2, XY, 0.396, 0.484
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 2, YX, 0.367, 0.272
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 3, XY, 0.012, 0.134
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 3, YX, 0.024, 0.272
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 4, XY, 0.998, 0.159
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 4, YX, 1.0, 0.179
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 5, XY, 0.112, 0.175
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 5, YX, 0.396, 0.112
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 6, XY, 0.179, 0.765
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 6, YX, 0.062, 0.717
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 7, XY, 0.272, 0.452
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 7, YX, 0.097, 0.869
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 8, XY, 0.717, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 8, YX, 0.381, 0.967
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 9, XY, 0.967, 0.129
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 50, 9, YX, 1.0, 0.112
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 0, XY, 0.815, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 0, YX, 0.312, 0.368
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 1, XY, 0.702, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 1, YX, 0.542, 0.815
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 2, XY, 0.211, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 2, YX, 0.175, 0.815
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 3, XY, 0.282, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 3, YX, 0.259, 0.702
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 4, XY, 0.47, 0.025
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 4, YX, 0.302, 0.01
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 5, XY, 0.583, 0.756
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 5, YX, 0.256, 0.908
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 6, XY, 0.368, 0.555
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 6, YX, 0.083, 0.583
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 7, XY, 0.47, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 7, YX, 0.814, 0.583
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 8, XY, 0.815, 0.688
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 8, YX, 0.491, 0.815
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 9, XY, 0.211, 0.174
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 100, 9, YX, 0.045, 0.702
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 0, XY, 0.328, 0.578
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 0, YX, 0.144, 0.924
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 1, XY, 0.965, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 1, YX, 1.0, 0.866
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 2, XY, 0.178, 0.281
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 2, YX, 0.096, 0.112
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 3, XY, 0.965, 0.128
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 3, YX, 0.358, 0.545
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 4, XY, 0.016, 0.512
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 4, YX, 0.03, 0.793
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 5, XY, 0.466, 1.0
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 5, YX, 1.0, 0.545
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 6, XY, 0.965, 0.646
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 6, YX, 0.529, 0.793
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 7, XY, 0.628, 0.456
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 7, YX, 0.687, 0.178
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 8, XY, 0.221, 0.413
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 8, YX, 0.411, 0.221
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 9, XY, 0.04, 0.36
2, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,None], 200, 9, YX, 0.088, 0.394
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 0, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 0, YX, 0.0, 0.012
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 1, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 1, YX, 0.0, 0.006
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 2, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 2, YX, 0.0, 0.003
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 3, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 3, YX, 0.0, 0.001
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 4, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 4, YX, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 5, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 5, YX, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 6, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 6, YX, 0.0, 0.003
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 7, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 7, YX, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 8, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 8, YX, 0.0, 0.001
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 9, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 9, YX, 0.0, 0.012
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 0, XY, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 0, YX, 0.0, 0.0
3, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 1, XY, 0.0, 0.0
